filepath,filename,speaker_id,label,source,duration_sec,sample_rate,channels,session_id,session_date,session_environment,session_comments,speaker_id_log,speaker_name,speaker_age,speaker_gender,speaker_dialect,mother_dialect,father_dialect,speaker_profession,speaker_comments_log
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0116.wav,0200.111020.092714.0116.wav,0200,bonafide,bonafide,1.475,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0117.wav,0200.111020.092714.0117.wav,0200,bonafide,bonafide,2.175,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0118.wav,0200.111020.092714.0118.wav,0200,bonafide,bonafide,2.275,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0119.wav,0200.111020.092714.0119.wav,0200,bonafide,bonafide,1.775,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0120.wav,0200.111020.092714.0120.wav,0200,bonafide,bonafide,1.575,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0121.wav,0200.111020.092714.0121.wav,0200,bonafide,bonafide,1.675,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0122.wav,0200.111020.092714.0122.wav,0200,bonafide,bonafide,1.575,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0123.wav,0200.111020.092714.0123.wav,0200,bonafide,bonafide,1.675,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0124.wav,0200.111020.092714.0124.wav,0200,bonafide,bonafide,2.975,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0125.wav,0200.111020.092714.0125.wav,0200,bonafide,bonafide,2.575,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0126.wav,0200.111020.092714.0126.wav,0200,bonafide,bonafide,1.775,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0127.wav,0200.111020.092714.0127.wav,0200,bonafide,bonafide,2.275,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0128.wav,0200.111020.092714.0128.wav,0200,bonafide,bonafide,2.875,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0129.wav,0200.111020.092714.0129.wav,0200,bonafide,bonafide,2.275,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0130.wav,0200.111020.092714.0130.wav,0200,bonafide,bonafide,2.675,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0132.wav,0200.111020.092714.0132.wav,0200,bonafide,bonafide,3.675,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0133.wav,0200.111020.092714.0133.wav,0200,bonafide,bonafide,2.075,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0134.wav,0200.111020.092714.0134.wav,0200,bonafide,bonafide,2.675,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0135.wav,0200.111020.092714.0135.wav,0200,bonafide,bonafide,2.175,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0136.wav,0200.111020.092714.0136.wav,0200,bonafide,bonafide,2.875,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0138.wav,0200.111020.092714.0138.wav,0200,bonafide,bonafide,3.075,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0139.wav,0200.111020.092714.0139.wav,0200,bonafide,bonafide,2.175,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0140.wav,0200.111020.092714.0140.wav,0200,bonafide,bonafide,1.975,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0141.wav,0200.111020.092714.0141.wav,0200,bonafide,bonafide,1.575,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0142.wav,0200.111020.092714.0142.wav,0200,bonafide,bonafide,2.075,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0143.wav,0200.111020.092714.0143.wav,0200,bonafide,bonafide,3.675,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0144.wav,0200.111020.092714.0144.wav,0200,bonafide,bonafide,2.175,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0146.wav,0200.111020.092714.0146.wav,0200,bonafide,bonafide,4.075,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0147.wav,0200.111020.092714.0147.wav,0200,bonafide,bonafide,1.675,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0148.wav,0200.111020.092714.0148.wav,0200,bonafide,bonafide,1.975,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0149.wav,0200.111020.092714.0149.wav,0200,bonafide,bonafide,1.475,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0151.wav,0200.111020.092714.0151.wav,0200,bonafide,bonafide,3.475,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0152.wav,0200.111020.092714.0152.wav,0200,bonafide,bonafide,1.575,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0153.wav,0200.111020.092714.0153.wav,0200,bonafide,bonafide,2.275,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0155.wav,0200.111020.092714.0155.wav,0200,bonafide,bonafide,2.075,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0156.wav,0200.111020.092714.0156.wav,0200,bonafide,bonafide,2.875,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0157.wav,0200.111020.092714.0157.wav,0200,bonafide,bonafide,2.475,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0158.wav,0200.111020.092714.0158.wav,0200,bonafide,bonafide,2.375,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0159.wav,0200.111020.092714.0159.wav,0200,bonafide,bonafide,3.075,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0161.wav,0200.111020.092714.0161.wav,0200,bonafide,bonafide,2.375,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0162.wav,0200.111020.092714.0162.wav,0200,bonafide,bonafide,1.775,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0163.wav,0200.111020.092714.0163.wav,0200,bonafide,bonafide,2.475,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0164.wav,0200.111020.092714.0164.wav,0200,bonafide,bonafide,1.875,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0166.wav,0200.111020.092714.0166.wav,0200,bonafide,bonafide,2.075,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0167.wav,0200.111020.092714.0167.wav,0200,bonafide,bonafide,1.675,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0168.wav,0200.111020.092714.0168.wav,0200,bonafide,bonafide,2.675,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0169.wav,0200.111020.092714.0169.wav,0200,bonafide,bonafide,1.475,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0171.wav,0200.111020.092714.0171.wav,0200,bonafide,bonafide,2.975,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0172.wav,0200.111020.092714.0172.wav,0200,bonafide,bonafide,1.675,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0173.wav,0200.111020.092714.0173.wav,0200,bonafide,bonafide,3.175,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0174.wav,0200.111020.092714.0174.wav,0200,bonafide,bonafide,2.475,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0175.wav,0200.111020.092714.0175.wav,0200,bonafide,bonafide,1.875,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0176.wav,0200.111020.092714.0176.wav,0200,bonafide,bonafide,3.075,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0177.wav,0200.111020.092714.0177.wav,0200,bonafide,bonafide,2.175,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0179.wav,0200.111020.092714.0179.wav,0200,bonafide,bonafide,2.775,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0180.wav,0200.111020.092714.0180.wav,0200,bonafide,bonafide,2.375,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0181.wav,0200.111020.092714.0181.wav,0200,bonafide,bonafide,2.775,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0182.wav,0200.111020.092714.0182.wav,0200,bonafide,bonafide,2.075,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0184.wav,0200.111020.092714.0184.wav,0200,bonafide,bonafide,1.875,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0186.wav,0200.111020.092714.0186.wav,0200,bonafide,bonafide,1.575,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0189.wav,0200.111020.092714.0189.wav,0200,bonafide,bonafide,2.975,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0190.wav,0200.111020.092714.0190.wav,0200,bonafide,bonafide,2.875,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0193.wav,0200.111020.092714.0193.wav,0200,bonafide,bonafide,3.175,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0194.wav,0200.111020.092714.0194.wav,0200,bonafide,bonafide,3.475,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0196.wav,0200.111020.092714.0196.wav,0200,bonafide,bonafide,3.075,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0197.wav,0200.111020.092714.0197.wav,0200,bonafide,bonafide,2.675,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0198.wav,0200.111020.092714.0198.wav,0200,bonafide,bonafide,2.875,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0199.wav,0200.111020.092714.0199.wav,0200,bonafide,bonafide,2.775,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0202.wav,0200.111020.092714.0202.wav,0200,bonafide,bonafide,2.175,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0203.wav,0200.111020.092714.0203.wav,0200,bonafide,bonafide,2.075,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0204.wav,0200.111020.092714.0204.wav,0200,bonafide,bonafide,1.775,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0205.wav,0200.111020.092714.0205.wav,0200,bonafide,bonafide,1.975,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0208.wav,0200.111020.092714.0208.wav,0200,bonafide,bonafide,2.575,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0200\0200.111020.092714.0209.wav,0200.111020.092714.0209.wav,0200,bonafide,bonafide,2.175,16000,1,111020.092714,20/10/2011 (dd/mm/yyyy),closed empty room,"0dB, 80 Hz",0200,Speaker_0200,43,male,Cebuano - Northern Mindanao,Boholano,Chabacano,Veterinarian,
